지점,지점명,일시,기온(°C)
99,파주,2022-07-14 18:00,27.7
99,파주,2022-07-14 19:00,26.1
99,파주,2022-07-14 20:00,24.5
99,파주,2022-07-14 21:00,23.2
99,파주,2022-07-14 22:00,23.1
99,파주,2022-07-14 23:00,22.7
99,파주,2022-07-15 00:00,22
99,파주,2022-07-15 01:00,21.5
99,파주,2022-07-15 02:00,21.2
99,파주,2022-07-15 03:00,20.7
99,파주,2022-07-15 04:00,21
99,파주,2022-07-15 05:00,20.7
99,파주,2022-07-15 06:00,20.9
99,파주,2022-07-15 07:00,21.1
99,파주,2022-07-15 08:00,21.9
99,파주,2022-07-15 09:00,23.6
99,파주,2022-07-15 10:00,25.7
99,파주,2022-07-15 11:00,27
99,파주,2022-07-15 12:00,28.1
99,파주,2022-07-15 13:00,28.5
99,파주,2022-07-15 14:00,28.8
99,파주,2022-07-15 15:00,28.9
99,파주,2022-07-15 16:00,27.7
99,파주,2022-07-15 17:00,28.2
99,파주,2022-07-15 18:00,26.4
99,파주,2022-07-15 19:00,26
99,파주,2022-07-15 20:00,24.2
99,파주,2022-07-15 21:00,23.2
99,파주,2022-07-15 22:00,22.2
99,파주,2022-07-15 23:00,21.8
99,파주,2022-07-16 00:00,21.7
100,대관령,2022-07-10 01:00,21.2
100,대관령,2022-07-10 02:00,21.1
100,대관령,2022-07-10 03:00,20.3
100,대관령,2022-07-10 04:00,20.2
100,대관령,2022-07-10 05:00,20.1
100,대관령,2022-07-10 06:00,20.1
100,대관령,2022-07-10 07:00,21
100,대관령,2022-07-10 08:00,22
100,대관령,2022-07-10 09:00,23.6
100,대관령,2022-07-10 10:00,23
100,대관령,2022-07-10 11:00,23.4
100,대관령,2022-07-10 12:00,22
100,대관령,2022-07-10 13:00,23.5
100,대관령,2022-07-10 14:00,22.5
100,대관령,2022-07-10 15:00,20.8
100,대관령,2022-07-10 16:00,20.4
100,대관령,2022-07-10 17:00,21.3
100,대관령,2022-07-10 18:00,20.7
100,대관령,2022-07-10 19:00,20.5
100,대관령,2022-07-10 20:00,20.3
100,대관령,2022-07-10 21:00,20.2
100,대관령,2022-07-10 22:00,20.3
100,대관령,2022-07-10 23:00,20.2
100,대관령,2022-07-11 00:00,20.2
100,대관령,2022-07-11 01:00,20.2
100,대관령,2022-07-11 02:00,20.2
100,대관령,2022-07-11 03:00,19.7
100,대관령,2022-07-11 04:00,19.5
100,대관령,2022-07-11 05:00,19.6
100,대관령,2022-07-11 06:00,19.7
100,대관령,2022-07-11 07:00,19.6
100,대관령,2022-07-11 08:00,19.8
100,대관령,2022-07-11 09:00,20.2
100,대관령,2022-07-11 10:00,21.2
100,대관령,2022-07-11 11:00,22.9
100,대관령,2022-07-11 12:00,24.2
100,대관령,2022-07-11 13:00,24.9
100,대관령,2022-07-11 14:00,24.8
100,대관령,2022-07-11 15:00,22.2
100,대관령,2022-07-11 16:00,20.7
100,대관령,2022-07-11 17:00,20.3
100,대관령,2022-07-11 18:00,20.3
100,대관령,2022-07-11 19:00,19.7
100,대관령,2022-07-11 20:00,18.2
100,대관령,2022-07-11 21:00,18.1
100,대관령,2022-07-11 22:00,18.2
100,대관령,2022-07-11 23:00,18.2
100,대관령,2022-07-12 00:00,17.8
100,대관령,2022-07-12 01:00,17.5
100,대관령,2022-07-12 02:00,17.6
100,대관령,2022-07-12 03:00,17.5
100,대관령,2022-07-12 04:00,17.5
100,대관령,2022-07-12 05:00,17.4
100,대관령,2022-07-12 06:00,17.3
100,대관령,2022-07-12 07:00,17.8
100,대관령,2022-07-12 08:00,18.2
100,대관령,2022-07-12 09:00,18.3
100,대관령,2022-07-12 10:00,19.2
100,대관령,2022-07-12 11:00,21.2
100,대관령,2022-07-12 12:00,21.7
100,대관령,2022-07-12 13:00,22.9
100,대관령,2022-07-12 14:00,22
100,대관령,2022-07-12 15:00,18.8
100,대관령,2022-07-12 16:00,18.5
100,대관령,2022-07-12 17:00,18.2
100,대관령,2022-07-12 18:00,18.2
100,대관령,2022-07-12 19:00,17.7
100,대관령,2022-07-12 20:00,17.6
100,대관령,2022-07-12 21:00,17.7
100,대관령,2022-07-12 22:00,17.7
100,대관령,2022-07-12 23:00,17.8
100,대관령,2022-07-13 00:00,17.6
100,대관령,2022-07-13 01:00,17.7
100,대관령,2022-07-13 02:00,18.1
100,대관령,2022-07-13 03:00,17.7
100,대관령,2022-07-13 04:00,17.7
100,대관령,2022-07-13 05:00,17.7
100,대관령,2022-07-13 06:00,17.7
100,대관령,2022-07-13 07:00,18.2
100,대관령,2022-07-13 08:00,18.5
100,대관령,2022-07-13 09:00,21
100,대관령,2022-07-13 10:00,21.9
100,대관령,2022-07-13 11:00,19.7
100,대관령,2022-07-13 12:00,19.7
100,대관령,2022-07-13 13:00,19.7
100,대관령,2022-07-13 14:00,21.3
100,대관령,2022-07-13 15:00,19.2
100,대관령,2022-07-13 16:00,19.7
100,대관령,2022-07-13 17:00,20.1
100,대관령,2022-07-13 18:00,20.1
100,대관령,2022-07-13 19:00,20.3
100,대관령,2022-07-13 20:00,20.1
100,대관령,2022-07-13 21:00,20.2
100,대관령,2022-07-13 22:00,20.1
100,대관령,2022-07-13 23:00,20.1
100,대관령,2022-07-14 00:00,20.2
100,대관령,2022-07-14 01:00,20.2
100,대관령,2022-07-14 02:00,20.5
100,대관령,2022-07-14 03:00,20.2
100,대관령,2022-07-14 04:00,20.6
100,대관령,2022-07-14 05:00,20.8
100,대관령,2022-07-14 06:00,20.7
100,대관령,2022-07-14 07:00,21
100,대관령,2022-07-14 08:00,21.5
100,대관령,2022-07-14 09:00,19.8
100,대관령,2022-07-14 10:00,19.5
100,대관령,2022-07-14 11:00,19.5
100,대관령,2022-07-14 12:00,19.2
100,대관령,2022-07-14 13:00,19.5
100,대관령,2022-07-14 14:00,22
100,대관령,2022-07-14 15:00,25
100,대관령,2022-07-14 16:00,25.4
100,대관령,2022-07-14 17:00,24.5
100,대관령,2022-07-14 18:00,24.2
100,대관령,2022-07-14 19:00,23
100,대관령,2022-07-14 20:00,21.7
100,대관령,2022-07-14 21:00,20.8
100,대관령,2022-07-14 22:00,20.1
100,대관령,2022-07-14 23:00,19.6
100,대관령,2022-07-15 00:00,18.8
100,대관령,2022-07-15 01:00,18.8
100,대관령,2022-07-15 02:00,18.5
100,대관령,2022-07-15 03:00,17.7
100,대관령,2022-07-15 04:00,17.5
100,대관령,2022-07-15 05:00,16.3
100,대관령,2022-07-15 06:00,17.7
100,대관령,2022-07-15 07:00,19.6
100,대관령,2022-07-15 08:00,20.2
100,대관령,2022-07-15 09:00,21.1
100,대관령,2022-07-15 10:00,22.3
100,대관령,2022-07-15 11:00,24.2
100,대관령,2022-07-15 12:00,25.6
100,대관령,2022-07-15 13:00,26.8
100,대관령,2022-07-15 14:00,27.6
100,대관령,2022-07-15 15:00,25.3
100,대관령,2022-07-15 16:00,26.8
100,대관령,2022-07-15 17:00,25.1
100,대관령,2022-07-15 18:00,23.7
100,대관령,2022-07-15 19:00,20.6
100,대관령,2022-07-15 20:00,18.7
100,대관령,2022-07-15 21:00,17.5
100,대관령,2022-07-15 22:00,17.6
100,대관령,2022-07-15 23:00,17.7
100,대관령,2022-07-16 00:00,17.6
101,춘천,2022-07-10 01:00,25.6
101,춘천,2022-07-10 02:00,25.2
101,춘천,2022-07-10 03:00,24.9
101,춘천,2022-07-10 04:00,24.7
101,춘천,2022-07-10 05:00,24.2
101,춘천,2022-07-10 06:00,24.4
101,춘천,2022-07-10 07:00,25.1
101,춘천,2022-07-10 08:00,25.9
101,춘천,2022-07-10 09:00,27.7
101,춘천,2022-07-10 10:00,29.4
101,춘천,2022-07-10 11:00,30.6
101,춘천,2022-07-10 12:00,31.9
101,춘천,2022-07-10 13:00,32.8
101,춘천,2022-07-10 14:00,33.4
101,춘천,2022-07-10 15:00,34
101,춘천,2022-07-10 16:00,34.5
101,춘천,2022-07-10 17:00,34.5
101,춘천,2022-07-10 18:00,33.5
101,춘천,2022-07-10 19:00,31.7
101,춘천,2022-07-10 20:00,30.2
101,춘천,2022-07-10 21:00,29.3
101,춘천,2022-07-10 22:00,28.6
101,춘천,2022-07-10 23:00,27.7
101,춘천,2022-07-11 00:00,25.1
101,춘천,2022-07-11 01:00,24.1
101,춘천,2022-07-11 02:00,24.1
101,춘천,2022-07-11 03:00,24.1
101,춘천,2022-07-11 04:00,23.7
101,춘천,2022-07-11 05:00,23.8
101,춘천,2022-07-11 06:00,23.7
101,춘천,2022-07-11 07:00,23.9
101,춘천,2022-07-11 08:00,24.1
101,춘천,2022-07-11 09:00,24.9
101,춘천,2022-07-11 10:00,26
101,춘천,2022-07-11 11:00,27.2
101,춘천,2022-07-11 12:00,28.6
101,춘천,2022-07-11 13:00,28.9
101,춘천,2022-07-11 14:00,28.1
101,춘천,2022-07-11 15:00,28.3
101,춘천,2022-07-11 16:00,28.2
101,춘천,2022-07-11 17:00,26.7
101,춘천,2022-07-11 18:00,26.7
101,춘천,2022-07-11 19:00,26.8
101,춘천,2022-07-11 20:00,26.1
101,춘천,2022-07-11 21:00,25.2
101,춘천,2022-07-11 22:00,24
101,춘천,2022-07-11 23:00,23.3
101,춘천,2022-07-12 00:00,22.9
101,춘천,2022-07-12 01:00,22.6
101,춘천,2022-07-12 02:00,22
101,춘천,2022-07-12 03:00,21.5
101,춘천,2022-07-12 04:00,21.2
101,춘천,2022-07-12 05:00,20.9
101,춘천,2022-07-12 06:00,21.2
101,춘천,2022-07-12 07:00,22
101,춘천,2022-07-12 08:00,23.5
101,춘천,2022-07-12 09:00,25.3
101,춘천,2022-07-12 10:00,26.7
101,춘천,2022-07-12 11:00,27.8
101,춘천,2022-07-12 12:00,29.2
101,춘천,2022-07-12 13:00,30
101,춘천,2022-07-12 14:00,30.5
101,춘천,2022-07-12 15:00,30.2
101,춘천,2022-07-12 16:00,29.5
101,춘천,2022-07-12 17:00,28.7
101,춘천,2022-07-12 18:00,28.1
101,춘천,2022-07-12 19:00,28.1
101,춘천,2022-07-12 20:00,27.4
101,춘천,2022-07-12 21:00,26.5
101,춘천,2022-07-12 22:00,26
101,춘천,2022-07-12 23:00,25.5
101,춘천,2022-07-13 00:00,25.1
101,춘천,2022-07-13 01:00,24.9
101,춘천,2022-07-13 02:00,24.8
101,춘천,2022-07-13 03:00,24.7
101,춘천,2022-07-13 04:00,24.6
101,춘천,2022-07-13 05:00,24.3
101,춘천,2022-07-13 06:00,24.3
101,춘천,2022-07-13 07:00,24.4
101,춘천,2022-07-13 08:00,24.3
101,춘천,2022-07-13 09:00,24
101,춘천,2022-07-13 10:00,24
101,춘천,2022-07-13 11:00,23.8
101,춘천,2022-07-13 12:00,24.2
101,춘천,2022-07-13 13:00,24.1
101,춘천,2022-07-13 14:00,24.1
101,춘천,2022-07-13 15:00,23.7
101,춘천,2022-07-13 16:00,23.5
101,춘천,2022-07-13 17:00,23.5
101,춘천,2022-07-13 18:00,23.8
101,춘천,2022-07-13 19:00,23.8
101,춘천,2022-07-13 20:00,23.9
101,춘천,2022-07-13 21:00,23.8
101,춘천,2022-07-13 22:00,23.6
101,춘천,2022-07-13 23:00,23.6
101,춘천,2022-07-14 00:00,23.7
101,춘천,2022-07-14 01:00,23.7
101,춘천,2022-07-14 02:00,23.7
101,춘천,2022-07-14 03:00,22.2
101,춘천,2022-07-14 04:00,22
101,춘천,2022-07-14 05:00,21.7
101,춘천,2022-07-14 06:00,21.7
101,춘천,2022-07-14 07:00,22
101,춘천,2022-07-14 08:00,22.4
101,춘천,2022-07-14 09:00,23.5
101,춘천,2022-07-14 10:00,24.5
101,춘천,2022-07-14 11:00,25.3
101,춘천,2022-07-14 12:00,26.7
101,춘천,2022-07-14 13:00,26.7
101,춘천,2022-07-14 14:00,28.1
101,춘천,2022-07-14 15:00,29.6
101,춘천,2022-07-14 16:00,30.1
101,춘천,2022-07-14 17:00,29.9
101,춘천,2022-07-14 18:00,29.8
101,춘천,2022-07-14 19:00,28.7
101,춘천,2022-07-14 20:00,27.2
101,춘천,2022-07-14 21:00,25.9
101,춘천,2022-07-14 22:00,24.7
101,춘천,2022-07-14 23:00,24.1
101,춘천,2022-07-15 00:00,23.3
101,춘천,2022-07-15 01:00,22.6
101,춘천,2022-07-15 02:00,22.4
101,춘천,2022-07-15 03:00,21.8
101,춘천,2022-07-15 04:00,21.6
101,춘천,2022-07-15 05:00,21.6
101,춘천,2022-07-15 06:00,21.9
101,춘천,2022-07-15 07:00,22.3
101,춘천,2022-07-15 08:00,23.1
101,춘천,2022-07-15 09:00,24.5
101,춘천,2022-07-15 10:00,26.1
101,춘천,2022-07-15 11:00,27.5
101,춘천,2022-07-15 12:00,28.7
101,춘천,2022-07-15 13:00,29.6
101,춘천,2022-07-15 14:00,30.3
101,춘천,2022-07-15 15:00,31.2
101,춘천,2022-07-15 16:00,31.1
101,춘천,2022-07-15 17:00,29.6
101,춘천,2022-07-15 18:00,28.6
101,춘천,2022-07-15 19:00,25.6
101,춘천,2022-07-15 20:00,24.7
101,춘천,2022-07-15 21:00,24.1
101,춘천,2022-07-15 22:00,23.4
101,춘천,2022-07-15 23:00,22.9
101,춘천,2022-07-16 00:00,22.6
102,백령도,2022-07-10 01:00,21.4
102,백령도,2022-07-10 02:00,21.9
102,백령도,2022-07-10 03:00,21.5
102,백령도,2022-07-10 04:00,21.7
102,백령도,2022-07-10 05:00,21.6
102,백령도,2022-07-10 06:00,22
102,백령도,2022-07-10 07:00,22
102,백령도,2022-07-10 08:00,22.9
102,백령도,2022-07-10 09:00,22.8
102,백령도,2022-07-10 10:00,24.4
102,백령도,2022-07-10 11:00,25.5
102,백령도,2022-07-10 12:00,24.9
102,백령도,2022-07-10 13:00,25.5
102,백령도,2022-07-10 14:00,26.5
102,백령도,2022-07-10 15:00,25.6
102,백령도,2022-07-10 16:00,24.5
102,백령도,2022-07-10 17:00,24.3
102,백령도,2022-07-10 18:00,23.3
102,백령도,2022-07-10 19:00,22.3
102,백령도,2022-07-10 20:00,23.2
102,백령도,2022-07-10 21:00,23.3
102,백령도,2022-07-10 22:00,22.7
102,백령도,2022-07-10 23:00,23.2
102,백령도,2022-07-11 00:00,23.6
102,백령도,2022-07-11 01:00,23.3
102,백령도,2022-07-11 02:00,23.1
102,백령도,2022-07-11 03:00,22.6
102,백령도,2022-07-11 04:00,21.8
102,백령도,2022-07-11 05:00,22.1
102,백령도,2022-07-11 06:00,22.3
102,백령도,2022-07-11 07:00,23.2
102,백령도,2022-07-11 08:00,24.5
102,백령도,2022-07-11 09:00,25.2
102,백령도,2022-07-11 10:00,26.4
102,백령도,2022-07-11 11:00,26.3
102,백령도,2022-07-11 12:00,25.9
102,백령도,2022-07-11 13:00,26.7
102,백령도,2022-07-11 14:00,27.4
102,백령도,2022-07-11 15:00,25.7
102,백령도,2022-07-11 16:00,26
102,백령도,2022-07-11 17:00,25.3
102,백령도,2022-07-11 18:00,24.5
102,백령도,2022-07-11 19:00,24.2
102,백령도,2022-07-11 20:00,22.9
102,백령도,2022-07-11 21:00,22.3
102,백령도,2022-07-11 22:00,22.8
102,백령도,2022-07-11 23:00,22.2
102,백령도,2022-07-12 00:00,22.9
102,백령도,2022-07-12 01:00,21.9
102,백령도,2022-07-12 02:00,22.3
102,백령도,2022-07-12 03:00,22.5
102,백령도,2022-07-12 04:00,22.7
102,백령도,2022-07-12 05:00,23.2
102,백령도,2022-07-12 06:00,22.5
102,백령도,2022-07-12 07:00,22.6
102,백령도,2022-07-12 08:00,22.6
102,백령도,2022-07-12 09:00,23.2
102,백령도,2022-07-12 10:00,23.4
102,백령도,2022-07-12 11:00,23.1
102,백령도,2022-07-12 12:00,23.8
102,백령도,2022-07-12 13:00,23.3
102,백령도,2022-07-12 14:00,23.8
102,백령도,2022-07-12 15:00,23.4
102,백령도,2022-07-12 16:00,23.1
102,백령도,2022-07-12 17:00,23.7
102,백령도,2022-07-12 18:00,24
102,백령도,2022-07-12 19:00,23.2
102,백령도,2022-07-12 20:00,24
102,백령도,2022-07-12 21:00,23.6
102,백령도,2022-07-12 22:00,24.1
102,백령도,2022-07-12 23:00,23.5
102,백령도,2022-07-13 00:00,23.1
102,백령도,2022-07-13 01:00,22.7
102,백령도,2022-07-13 02:00,22.9
102,백령도,2022-07-13 03:00,22.4
102,백령도,2022-07-13 04:00,23.3
102,백령도,2022-07-13 05:00,23.2
102,백령도,2022-07-13 06:00,23.1
102,백령도,2022-07-13 07:00,23.3
102,백령도,2022-07-13 08:00,23.8
102,백령도,2022-07-13 09:00,24.3
102,백령도,2022-07-13 10:00,23.8
102,백령도,2022-07-13 11:00,24
102,백령도,2022-07-13 12:00,24.3
102,백령도,2022-07-13 13:00,24.2
102,백령도,2022-07-13 14:00,23.9
102,백령도,2022-07-13 15:00,25.2
102,백령도,2022-07-13 16:00,24.4
102,백령도,2022-07-13 17:00,23.9
102,백령도,2022-07-13 18:00,23.2
102,백령도,2022-07-13 19:00,23.1
102,백령도,2022-07-13 20:00,22.6
102,백령도,2022-07-13 21:00,22.5
102,백령도,2022-07-13 22:00,22.6
102,백령도,2022-07-13 23:00,21.9
102,백령도,2022-07-14 00:00,21.9
102,백령도,2022-07-14 01:00,21.8
102,백령도,2022-07-14 02:00,21.9
102,백령도,2022-07-14 03:00,21.7
102,백령도,2022-07-14 04:00,20.9
102,백령도,2022-07-14 05:00,19.9
102,백령도,2022-07-14 06:00,19.6
102,백령도,2022-07-14 07:00,20.3
102,백령도,2022-07-14 08:00,20.3
102,백령도,2022-07-14 09:00,20.5
102,백령도,2022-07-14 10:00,22.4
102,백령도,2022-07-14 11:00,23.1
102,백령도,2022-07-14 12:00,24.2
102,백령도,2022-07-14 13:00,24.3
102,백령도,2022-07-14 14:00,23.1
102,백령도,2022-07-14 15:00,23.8
102,백령도,2022-07-14 16:00,23.6
102,백령도,2022-07-14 17:00,23.6
102,백령도,2022-07-14 18:00,22.8
102,백령도,2022-07-14 19:00,22.4
102,백령도,2022-07-14 20:00,22.1
102,백령도,2022-07-14 21:00,21.6
102,백령도,2022-07-14 22:00,21.2
102,백령도,2022-07-14 23:00,21.1
102,백령도,2022-07-15 00:00,21.1
102,백령도,2022-07-15 01:00,21.5
102,백령도,2022-07-15 02:00,21.6
102,백령도,2022-07-15 03:00,21.5
102,백령도,2022-07-15 04:00,21.2
102,백령도,2022-07-15 05:00,21.5
102,백령도,2022-07-15 06:00,21.2
102,백령도,2022-07-15 07:00,21.3
102,백령도,2022-07-15 08:00,21.2
102,백령도,2022-07-15 09:00,21.6
102,백령도,2022-07-15 10:00,23.7
102,백령도,2022-07-15 11:00,23.5
102,백령도,2022-07-15 12:00,23.7
102,백령도,2022-07-15 13:00,25.5
102,백령도,2022-07-15 14:00,26.1
102,백령도,2022-07-15 15:00,26.3
102,백령도,2022-07-15 16:00,26.9
102,백령도,2022-07-15 17:00,25.6
102,백령도,2022-07-15 18:00,25.8
102,백령도,2022-07-15 19:00,24.7
102,백령도,2022-07-15 20:00,23.5
102,백령도,2022-07-15 21:00,23
102,백령도,2022-07-15 22:00,23.1
102,백령도,2022-07-15 23:00,23.7
102,백령도,2022-07-16 00:00,23.5
104,북강릉,2022-07-10 01:00,22.6
104,북강릉,2022-07-10 02:00,22.6
104,북강릉,2022-07-10 03:00,22.6
104,북강릉,2022-07-10 04:00,22.5
104,북강릉,2022-07-10 05:00,22.5
104,북강릉,2022-07-10 06:00,22.6
104,북강릉,2022-07-10 07:00,23.1
104,북강릉,2022-07-10 08:00,23.5
104,북강릉,2022-07-10 09:00,24.2
104,북강릉,2022-07-10 10:00,24.6
104,북강릉,2022-07-10 11:00,24
104,북강릉,2022-07-10 12:00,24
104,북강릉,2022-07-10 13:00,24.6
104,북강릉,2022-07-10 14:00,24.2
104,북강릉,2022-07-10 15:00,24.1
104,북강릉,2022-07-10 16:00,24
104,북강릉,2022-07-10 17:00,23.7
104,북강릉,2022-07-10 18:00,23.7
104,북강릉,2022-07-10 19:00,23.6
104,북강릉,2022-07-10 20:00,23.2
104,북강릉,2022-07-10 21:00,22.9
104,북강릉,2022-07-10 22:00,22.9
104,북강릉,2022-07-10 23:00,22.8
104,북강릉,2022-07-11 00:00,22.7
104,북강릉,2022-07-11 01:00,22.7
104,북강릉,2022-07-11 02:00,22.7
104,북강릉,2022-07-11 03:00,22.6
104,북강릉,2022-07-11 04:00,22.7
104,북강릉,2022-07-11 05:00,22.6
104,북강릉,2022-07-11 06:00,22.6
104,북강릉,2022-07-11 07:00,22.5
104,북강릉,2022-07-11 08:00,22.7
104,북강릉,2022-07-11 09:00,23.2
104,북강릉,2022-07-11 10:00,24.7
104,북강릉,2022-07-11 11:00,25.4
104,북강릉,2022-07-11 12:00,26
104,북강릉,2022-07-11 13:00,26.4
104,북강릉,2022-07-11 14:00,24.8
104,북강릉,2022-07-11 15:00,23.6
104,북강릉,2022-07-11 16:00,23.8
104,북강릉,2022-07-11 17:00,23.1
104,북강릉,2022-07-11 18:00,21.6
104,북강릉,2022-07-11 19:00,21.3
104,북강릉,2022-07-11 20:00,21.1
104,북강릉,2022-07-11 21:00,21.1
104,북강릉,2022-07-11 22:00,20.9
104,북강릉,2022-07-11 23:00,21.1
104,북강릉,2022-07-12 00:00,20.7
104,북강릉,2022-07-12 01:00,20.8
104,북강릉,2022-07-12 02:00,20.8
104,북강릉,2022-07-12 03:00,20.6
104,북강릉,2022-07-12 04:00,20.8
104,북강릉,2022-07-12 05:00,20.2
104,북강릉,2022-07-12 06:00,20.5
104,북강릉,2022-07-12 07:00,21.2
104,북강릉,2022-07-12 08:00,22
104,북강릉,2022-07-12 09:00,22.6
104,북강릉,2022-07-12 10:00,23
104,북강릉,2022-07-12 11:00,23.7
104,북강릉,2022-07-12 12:00,24.1
104,북강릉,2022-07-12 13:00,23.7
104,북강릉,2022-07-12 14:00,23.6
104,북강릉,2022-07-12 15:00,22.7
104,북강릉,2022-07-12 16:00,22.1
104,북강릉,2022-07-12 17:00,22.1
104,북강릉,2022-07-12 18:00,21.6
104,북강릉,2022-07-12 19:00,21.4
104,북강릉,2022-07-12 20:00,21.3
104,북강릉,2022-07-12 21:00,21
104,북강릉,2022-07-12 22:00,20.8
104,북강릉,2022-07-12 23:00,20.5
104,북강릉,2022-07-13 00:00,20.4
104,북강릉,2022-07-13 01:00,20.5
104,북강릉,2022-07-13 02:00,20.6
104,북강릉,2022-07-13 03:00,20.6
104,북강릉,2022-07-13 04:00,20.5
104,북강릉,2022-07-13 05:00,20.6
104,북강릉,2022-07-13 06:00,20.8
104,북강릉,2022-07-13 07:00,21.1
104,북강릉,2022-07-13 08:00,21.4
104,북강릉,2022-07-13 09:00,22.3
104,북강릉,2022-07-13 10:00,22.3
104,북강릉,2022-07-13 11:00,22.2
104,북강릉,2022-07-13 12:00,21.5
104,북강릉,2022-07-13 13:00,21.7
104,북강릉,2022-07-13 14:00,22.2
104,북강릉,2022-07-13 15:00,21.6
104,북강릉,2022-07-13 16:00,21.5
104,북강릉,2022-07-13 17:00,21.5
104,북강릉,2022-07-13 18:00,21.5
104,북강릉,2022-07-13 19:00,21.6
104,북강릉,2022-07-13 20:00,21.5
104,북강릉,2022-07-13 21:00,21.5
104,북강릉,2022-07-13 22:00,21.7
104,북강릉,2022-07-13 23:00,21.7
104,북강릉,2022-07-14 00:00,22.1
104,북강릉,2022-07-14 01:00,21.9
104,북강릉,2022-07-14 02:00,21.5
104,북강릉,2022-07-14 03:00,22
104,북강릉,2022-07-14 04:00,21.8
104,북강릉,2022-07-14 05:00,21.5
104,북강릉,2022-07-14 06:00,21.7
104,북강릉,2022-07-14 07:00,21.7
104,북강릉,2022-07-14 08:00,21.6
104,북강릉,2022-07-14 09:00,22.2
104,북강릉,2022-07-14 10:00,22.5
104,북강릉,2022-07-14 11:00,22.2
104,북강릉,2022-07-14 12:00,22.1
104,북강릉,2022-07-14 13:00,23.6
104,북강릉,2022-07-14 14:00,22.6
104,북강릉,2022-07-14 15:00,22.6
104,북강릉,2022-07-14 16:00,22.3
104,북강릉,2022-07-14 17:00,22.1
104,북강릉,2022-07-14 18:00,21.9
104,북강릉,2022-07-14 19:00,21.4
104,북강릉,2022-07-14 20:00,21.3
104,북강릉,2022-07-14 21:00,21
104,북강릉,2022-07-14 22:00,20.5
104,북강릉,2022-07-14 23:00,20.1
104,북강릉,2022-07-15 00:00,19.2
104,북강릉,2022-07-15 01:00,18.9
104,북강릉,2022-07-15 02:00,19
104,북강릉,2022-07-15 03:00,19.1
104,북강릉,2022-07-15 04:00,19.3
104,북강릉,2022-07-15 05:00,19.3
104,북강릉,2022-07-15 06:00,19.5
104,북강릉,2022-07-15 07:00,19.8
104,북강릉,2022-07-15 08:00,20.2
104,북강릉,2022-07-15 09:00,21.1
104,북강릉,2022-07-15 10:00,24.1
104,북강릉,2022-07-15 11:00,23.7
104,북강릉,2022-07-15 12:00,23.7
104,북강릉,2022-07-15 13:00,25
104,북강릉,2022-07-15 14:00,25.2
104,북강릉,2022-07-15 15:00,25.7
104,북강릉,2022-07-15 16:00,27.9
104,북강릉,2022-07-15 17:00,25.6
104,북강릉,2022-07-15 18:00,22.1
104,북강릉,2022-07-15 19:00,21.4
104,북강릉,2022-07-15 20:00,21.1
104,북강릉,2022-07-15 21:00,20.6
